爬取时间(__time),爬取链接(__url),股票代码(symbol),股票名称(name),当前价(current),涨跌幅(percentage),涨跌额(change),今开(open),最高(high),最低(low),今收(close),昨收(last_close),52周最高(high52w),52周最低(low52week),成交量(volume),平均成交量(volumeAverage),总市值(marketCapital),每股收益(eps),市盈率TTM(pe_ttm),市盈率LYR(pe_lyr),总股本(totalShares),收盘时间(time),更新日期(updateAt),每股股息(dividend),收益率(yield),周转率(turnover_rate),涨停价(rise_stop),跌停价(fall_stop),货币单位(currency_unit),成交额(amount),每股净资产(net_assets),振幅(amplitude),每手股数(lot_size),流通股本(float_shares),流通市值(float_market_capital),市净率TTM(pb),市销率TTM(psr),关注数(fans),
"2018-08-22 23:57:18","http://xueqiu.com/v4/stock/quote.json?code=SZ300408","SZ300408","三环集团","24.02","-0.37%","-0.09","24.12","24.18","23.74","24.02","24.11","27.19","18.05","5452207.0","5890366","4.182203440444E10","0.15","37.925","38.601","1741133822","Wed Aug 22 15:04:03 +0800 2018","1513771212520","0.2","0.83%","0.33%","26.52","21.7","CNY","1.3048293847E8","3.5351","1.82%","100","1642494269","3.945271234138E10","6.79","12.8318","32212",
"2018-08-22 23:57:16","http://xueqiu.com/v4/stock/quote.json?code=SZ300407","SZ300407","凯发电气","6.91","-1.99%","-0.14","7.01","7.05","6.9","6.91","7.05","16.92","6.66","876800.0","","1.9097858E9","-0.15","32.346","29.772","276380000","Wed Aug 22 15:04:03 +0800 2018","1526025623562","0.05","0.72%","0.53%","7.76","6.35","CNY","6106992.0","3.393","2.13%","100","165879364","1.14622640524E9","2.04","1.321","11195",
"2018-08-22 23:57:15","http://xueqiu.com/v4/stock/quote.json?code=SZ300406","SZ300406","九强生物","11.18","-2.44%","-0.28","11.37","11.42","11.18","11.18","11.46","19.5","10.6","1170500.0","4663024","5.61054251212E9","0.12","20.073","20.54","501837434","Wed Aug 22 15:04:03 +0800 2018","1531483216827","0.15","1.34%","0.36%","12.61","10.31","CNY","1.3210931E7","3.1163","2.09%","100","329697779","3.68602116922E9","3.59","7.8172","14600",
"2018-08-22 23:57:13","http://xueqiu.com/v4/stock/quote.json?code=SZ300405","SZ300405","科隆股份","8.00","-1.48%","-0.12","8.07","8.14","7.96","8.0","8.12","17.58","7.8","437330.0","1539558","1.219195952E9","0.02","53.287","53.442","152399494","Wed Aug 22 15:04:03 +0800 2018","1531483216823","0.03","0.38%","0.54%","8.93","7.31","CNY","3526157.8","6.2414","2.22%","100","80258886","6.42071088E8","1.28","1.0335","4800",
"2018-08-22 23:57:11","http://xueqiu.com/v4/stock/quote.json?code=SZ300404","SZ300404","博济医药","15.34","1.05%","0.16","15.24","15.56","14.8","15.34","15.18","29.65","12.33","1217704.0","4650168","2.05429445E9","0.04","","","133917500","Wed Aug 22 15:04:03 +0800 2018","1510196161442","0.0","0.0%","1.44%","16.7","13.66","CNY","1.858668072E7","3.0397","5.01%","100","84846949","1.30155219766E9","5.05","13.5065","12058",
"2018-08-22 23:57:10","http://xueqiu.com/v4/stock/quote.json?code=SZ300403","SZ300403","地尔汉宇","5.59","-1.93%","-0.11","5.7","5.74","5.58","5.59","5.7","10.29","5.55","905000.0","2848632","3.37077E9","0.07","23.618","20.97","603000000","Wed Aug 22 15:04:03 +0800 2018","1510208107421","0.16","2.86%","0.24%","6.27","5.13","CNY","5134426.0","2.441","2.81%","100","381035947","2.12999094373E9","2.29","4.3104","9522",
"2018-08-22 23:57:08","http://xueqiu.com/v4/stock/quote.json?code=SZ300402","SZ300402","宝色股份","10.04","-9.96%","-1.11","10.04","10.04","10.04","10.04","11.15","18.77","8.5","2664700.0","4542553","2.02808E9","-0.06","273.42","192.45","202000000","Wed Aug 22 15:04:03 +0800 2018","1510122813149","0.01","0.1%","3.09%","12.27","10.04","CNY","2.6753588E7","2.9341","%","100","86300000","8.66452E8","3.42","5.3212","7801",
"2018-08-22 23:57:07","http://xueqiu.com/v4/stock/quote.json?code=SZ300401","SZ300401","花园生物","15.78","-5.0%","-0.83","16.52","16.62","15.72","15.78","16.61","25.59","14.0","9308527.0","5846488","7.5631696107E9","0.32","36.299","57.998","479288315","Wed Aug 22 15:04:03 +0800 2018","1526354659484","0.14","0.89%","2.17%","18.27","14.95","CNY","1.496790774E8","2.9365","5.42%","100","429946999","6.78456364422E9","5.37","14.8971","18205",
"2018-08-22 23:57:05","http://xueqiu.com/v4/stock/quote.json?code=SZ300400","SZ300400","劲拓股份","15.81","-1.86%","-0.30","16.17","16.17","15.81","15.81","16.11","17.99","11.75","580700.0","5172367","3.8489445E9","0.22","37.927","47.91","243450000","Wed Aug 22 15:04:03 +0800 2018","1508547891663","0.13","0.82%","0.37%","17.72","14.5","CNY","9298308.0","2.2801","2.23%","100","156256988","2.47042298028E9","6.93","6.4131","11894",
"2018-08-22 23:57:04","http://xueqiu.com/v4/stock/quote.json?code=SZ300399","SZ300399","京天利","10.44","10.01%","0.95","9.43","10.44","9.33","10.44","9.49","20.85","8.86","3503931.0","5467069","2.062944E9","-0.02","","","197600000","Wed Aug 22 15:04:03 +0800 2018","1525881628365","0.04","0.38%","2.61%","10.44","8.54","CNY","3.628795458E7","2.0298","11.70%","100","134055262","1.39953693528E9","5.14","6.6331","9535",
"2018-08-22 23:57:03","http://xueqiu.com/v4/stock/quote.json?code=SZ300398","SZ300398","飞凯材料","19.20","-0.98%","-0.19","19.29","19.54","18.77","19.2","19.39","25.92","15.83","3156828.0","1425245","8.1934196544E9","0.36","38.057","97.759","426740607","Wed Aug 22 15:04:03 +0800 2018","1526268251990","0.05","0.26%","0.87%","21.33","17.45","CNY","6.027750712E7","4.8157","3.97%","100","364000000","6.9888E9","3.99","6.2356","22030",
"2018-08-22 23:57:02","http://xueqiu.com/v4/stock/quote.json?code=SZ300397","SZ300397","天和防务","11.31","-0.53%","-0.06","11.28","11.51","11.28","11.31","11.37","27.35","10.9","1557200.0","6432943","2.7144E9","-0.05","61.819","38.726","240000000","Wed Aug 22 15:04:03 +0800 2018","1508515232548","0.0","0.0%","1.00%","12.51","10.23","CNY","1.7769164E7","5.0462","2.02%","100","155067525","1.75381370775E9","2.24","9.8644","64404",
"2018-08-22 23:57:00","http://xueqiu.com/v4/stock/quote.json?code=SZ300396","SZ300396","迪瑞医疗","17.73","0.0%","0.00","17.68","17.77","17.44","17.73","17.73","26.08","16.83","320485.0","3124919","4.8940119E9","0.37","27.528","29.237","276030000","Wed Aug 22 15:04:03 +0800 2018","1525071516187","0.25","1.41%","0.13%","19.5","15.96","CNY","5627090.0","4.71","1.86%","100","247102380","4.3811251974E9","3.76","5.3768","16295",
"2018-08-22 23:56:59","http://xueqiu.com/v4/stock/quote.json?code=SZ300395","SZ300395","菲利华","15.30","-3.71%","-0.59","15.8","15.83","15.06","15.3","15.89","19.98","12.0","4295381.0","4916095","4.5772857E9","0.27","30.981","37.588","299169000","Wed Aug 22 15:04:03 +0800 2018","1510219899764","0.15","0.98%","1.60%","17.48","14.3","CNY","6.600065868E7","3.1709","4.85%","100","267803470","4.097393091E9","4.83","7.1856","13725",
"2018-08-22 23:56:56","http://xueqiu.com/v4/stock/quote.json?code=SZ300394","SZ300394","天孚通信","19.01","-1.91%","-0.37","19.15","19.48","18.78","19.01","19.38","30.98","14.8","2542668.0","1640540","3.7630658091E9","0.29","35.978","33.83","197951910","Wed Aug 22 15:04:03 +0800 2018","1508547887839","0.32","1.68%","1.55%","21.32","17.44","CNY","4.848327124E7","5.1518","3.61%","100","163647150","3.1109323215E9","3.69","10.0664","9592",
"2018-08-22 23:56:54","http://xueqiu.com/v4/stock/quote.json?code=SZ300393","SZ300393","中来股份","14.86","-3.19%","-0.49","15.29","15.36","14.86","14.86","15.35","48.29","14.5","523550.0","2526374","3.5811809448E9","0.09","17.22","13.85","240994680","Wed Aug 22 15:04:03 +0800 2018","1510209105994","0.5","3.36%","0.43%","16.89","13.82","CNY","7907681.5","10.7999","3.26%","100","120577664","1.79178408704E9","1.38","1.1926","8973",
"2018-08-22 23:56:53","http://xueqiu.com/v4/stock/quote.json?code=SZ300392","SZ300392","腾信股份","7.60","-6.98%","-0.57","8.05","8.08","7.6","7.6","8.17","15.45","6.12","1.3326292E7","11021652","2.9184E9","0.01","","","384000000","Wed Aug 22 15:04:03 +0800 2018","1510119932251","0.0","0.0%","5.15%","8.99","7.35","CNY","1.0488105452E8","1.2392","5.88%","100","258583845","1.965237222E9","6.13","1.6968","40240",
"2018-08-22 23:56:50","http://xueqiu.com/v4/stock/quote.json?code=SZ300391","SZ300391","康跃科技","9.48","-4.15%","-0.41","9.88","9.88","9.4","9.48","9.89","18.93","8.66","1542200.0","3929733","2.21412422784E9","0.29","21.412","31.759","233557408","Wed Aug 22 15:04:03 +0800 2018","1524607225544","0.02","0.21%","1.97%","10.88","8.9","CNY","1.4836251E7","5.97","4.85%","100","78359781","7.4285072388E8","1.59","2.4645","9734",
"2018-08-22 23:56:49","http://xueqiu.com/v4/stock/quote.json?code=SZ300390","SZ300390","天华超净","9.78","-3.36%","-0.34","10.09","10.24","9.77","9.78","10.12","15.08","5.38","9771373.0","4918908","3.36967455E9","0.06","84.784","105.593","344547500","Wed Aug 22 15:04:03 +0800 2018","1510214422343","0.03","0.31%","5.79%","11.13","9.11","CNY","9.760083424E7","2.4407","4.64%","100","168788460","1.6507511388E9","4.01","4.3395","12741",
"2018-08-22 23:56:48","http://xueqiu.com/v4/stock/quote.json?code=SZ300389","SZ300389","艾比森","19.62","4.2%","0.79","18.99","19.81","18.83","19.62","18.83","21.27","11.18","1827629.0","3829912","6.27562055232E9","0.33","35.898","59.202","319858336","Wed Aug 22 15:04:03 +0800 2018","1508547884626","0.08","0.41%","1.12%","20.71","16.95","CNY","3.563696015E7","3.5115","5.20%","100","163645133","3.21071750946E9","5.59","3.3455","7663",
"2018-08-22 23:56:46","http://xueqiu.com/v4/stock/quote.json?code=SZ300388","SZ300388","国祯环保","8.60","-0.12%","-0.01","8.63","8.65","8.45","8.6","8.61","14.02","8.37","4051162.0","10792704","4.729835525E9","0.26","17.349","24.359","549980875","Wed Aug 22 15:04:03 +0800 2018","1493007261477","0.15","1.74%","0.76%","9.47","7.75","CNY","3.453221348E7","3.5803","2.32%","100","533642209","4.5893229974E9","2.4","1.6232","10676",
"2018-08-22 23:56:44","http://xueqiu.com/v4/stock/quote.json?code=SZ300387","SZ300387","富邦股份","6.17","-1.12%","-0.07","6.24","6.26","6.14","6.17","6.24","9.81","6.03","830338.0","4577286","1.79706244615E9","0.15","25.285","26.211","291258095","Wed Aug 22 15:04:03 +0800 2018","1513762294395","0.11","1.78%","0.29%","6.86","5.62","CNY","5131833.14","3.7252","1.92%","100","288573574","1.78049895158E9","1.66","3.2284","3372",
"2018-08-22 23:56:42","http://xueqiu.com/v4/stock/quote.json?code=SZ300386","SZ300386","飞天诚信","10.31","-3.37%","-0.36","10.55","10.56","10.31","10.31","10.67","20.87","9.94","3182306.0","7207964","4.31003364E9","0.01","37.011","34.432","418044000","Wed Aug 22 15:04:03 +0800 2018","1524556822758","0.05","0.48%","1.48%","11.74","9.6","CNY","3.316408624E7","3.9593","2.34%","100","214690900","2.213463179E9","2.6","4.0358","25912",
"2018-08-22 23:56:41","http://xueqiu.com/v4/stock/quote.json?code=SZ300385","SZ300385","雪浪环境","16.67","-1.59%","-0.27","16.88","16.96","16.63","16.67","16.94","32.73","16.55","277500.0","3533731","2.1693526171E9","0.29","35.413","35.951","130135130","Wed Aug 22 15:04:03 +0800 2018","1508547882061","0.07","0.42%","0.48%","18.63","15.25","CNY","4657743.0","8.7024","1.95%","100","57920438","9.6553370146E8","1.92","2.5742","7938",
"2018-08-22 23:56:39","http://xueqiu.com/v4/stock/quote.json?code=SZ300384","SZ300384","三联虹普","34.33","-1.58%","-0.55","34.89","34.96","33.91","34.33","34.88","46.05","20.2","2455836.0","4278190","5.74866015113E9","0.26","55.811","63.64","167452961","Wed Aug 22 15:04:03 +0800 2018","1510119932145","0.3","0.87%","2.53%","38.37","31.39","CNY","8.438081309E7","9.7928","3.01%","100","97030285","3.33104968405E9","3.51","17.8252","12734",
"2018-08-22 23:56:38","http://xueqiu.com/v4/stock/quote.json?code=SZ300383","SZ300383","光环新网","14.97","-2.73%","-0.42","15.39","15.4","14.84","14.97","15.39","19.15","11.45","2.2557416E7","19243782","2.165188177536E10","0.2","41.786","49.676","1446351488","Wed Aug 22 15:04:03 +0800 2018","1526262053898","0.02","0.13%","1.62%","16.93","13.85","CNY","3.3919274416E8","4.6281","3.64%","100","1388380951","2.078406283647E10","3.23","4.2833","37309",
"2018-08-22 23:56:36","http://xueqiu.com/v4/stock/quote.json?code=SZ300382","SZ300382","斯莱克","5.96","-1.49%","-0.09","5.99","6.05","5.89","5.96","6.05","8.97","5.81","2671470.0","2839981","3.36235695792E9","0.05","24.044","24.637","564153852","Wed Aug 22 15:04:03 +0800 2018","1513771212390","0.5","8.39%","0.70%","6.66","5.45","CNY","1.58570819E7","1.9087","2.64%","100","381308706","2.27259988776E9","3.12","5.3729","6663",
"2018-08-22 23:56:35","http://xueqiu.com/v4/stock/quote.json?code=SZ300381","SZ300381","溢多利","8.02","5.25%","0.40","7.64","8.08","7.51","8.02","7.62","17.76","7.29","2134460.0","1619528","3.26217803532E9","0.08","35.891","40.562","406755366","Wed Aug 22 15:04:03 +0800 2018","1525071516150","0.04","0.5%","0.62%","8.38","6.86","CNY","1.675575132E7","4.8032","7.48%","100","346150857","2.77612987314E9","1.67","1.9748","8132",
"2018-08-22 23:56:34","http://xueqiu.com/v4/stock/quote.json?code=SZ300380","SZ300380","安硕信息","17.82","1.48%","0.26","17.41","19.19","17.38","17.82","17.56","29.16","16.08","2566720.0","9191532","2.4491808E9","0.04","96.13","193.438","137440000","Wed Aug 22 15:04:03 +0800 2018","1513762294361","0.02","0.11%","3.64%","19.32","15.8","CNY","4.66622944E7","2.962","10.31%","100","70561213","1.25740081566E9","6.02","4.6299","21102",
"2018-08-22 23:56:33","http://xueqiu.com/v4/stock/quote.json?code=SZ300379","SZ300379","东方通","13.64","0.07%","0.01","13.58","13.78","13.45","13.64","13.63","19.55","10.35","775900.0","3759388","3.77871249712E9","0.01","","","277031708","Wed Aug 22 15:04:03 +0800 2018","1508547878330","0.2","1.47%","0.40%","14.99","12.27","CNY","1.0549477E7","5.2306","2.42%","100","192260532","2.62243365648E9","2.61","12.5011","15227",
"2018-08-22 23:56:32","http://xueqiu.com/v4/stock/quote.json?code=SZ300378","SZ300378","鼎捷软件","10.76","-1.74%","-0.19","10.9","11.0","10.73","10.76","10.95","18.16","9.82","3013840.0","6476194","2.84827897592E9","0.13","45.086","46.617","264709942","Wed Aug 22 15:04:03 +0800 2018","1493007261450","0.1","0.93%","1.15%","12.05","9.86","CNY","3.267311042E7","4.6983","2.47%","100","260969942","2.80803657592E9","2.29","2.2709","9096",
"2018-08-22 23:56:31","http://xueqiu.com/v4/stock/quote.json?code=SZ300377","SZ300377","赢时胜","14.77","-4.4%","-0.68","15.27","15.43","14.73","14.77","15.45","18.55","10.35","2.2240592E7","5862893","1.09650017841E10","0.1","46.848","52.599","742383330","Wed Aug 22 15:04:03 +0800 2018","1524032641989","0.15","1.02%","4.31%","17.0","13.91","CNY","3.3501978825E8","3.5835","4.53%","100","515471089","7.61350798453E9","4.12","16.9177","197714",
"2018-08-22 23:56:29","http://xueqiu.com/v4/stock/quote.json?code=SZ300376","SZ300376","易事特","4.67","-1.06%","-0.05","4.71","4.71","4.66","4.67","4.72","9.53","4.6","3008581.0","5952396","1.088131554852E10","0.04","14.713","15.238","2330046156","Wed Aug 22 15:04:03 +0800 2018","1524744012236","0.03","0.64%","0.13%","5.19","4.25","CNY","1.408021935E7","1.9066","1.06%","100","2299419481","1.073828897627E10","2.45","1.4724","62532",
"2018-08-22 23:56:27","http://xueqiu.com/v4/stock/quote.json?code=SZ300375","SZ300375","鹏翎股份","6.10","-2.71%","-0.17","6.25","6.25","6.09","6.1","6.27","11.29","5.94","1759568.0","4834197","2.194358856E9","0.15","20.314","18.401","359730960","Wed Aug 22 15:04:03 +0800 2018","1510196149096","0.31","5.08%","0.74%","6.9","5.64","CNY","1.084300126E7","4.2756","2.55%","100","239159249","1.4588714189E9","1.43","1.8206","10281",
"2018-08-22 23:56:26","http://xueqiu.com/v4/stock/quote.json?code=SZ300374","SZ300374","恒通科技","10.00","-3.85%","-0.40","10.41","10.47","9.97","10.0","10.4","26.45","9.66","3651800.0","7134020","2.45912337E9","0.07","30.052","35.164","245912337","Wed Aug 22 15:04:03 +0800 2018","1513762294331","0.1","1.0%","2.22%","11.44","9.36","CNY","3.6998813E7","5.8951","4.81%","100","164595872","1.64595872E9","1.7","2.407","7506",
"2018-08-22 23:56:25","http://xueqiu.com/v4/stock/quote.json?code=SZ300373","SZ300373","扬杰科技","27.01","-5.89%","-1.69","28.6","28.83","26.75","27.01","28.7","32.49","19.58","8542790.0","15229438","1.275582344093E10","0.33","44.432","47.854","472262993","Wed Aug 22 15:04:03 +0800 2018","1525071516131","0.12","0.44%","3.66%","31.57","25.83","CNY","2.3607722802E8","5.0158","7.25%","100","233105616","6.29618268816E9","5.38","7.6837","16248",
"2018-08-22 23:56:24","http://xueqiu.com/v4/stock/quote.json?code=SZ300371","SZ300371","汇中股份","14.82","-1.46%","-0.22","14.76","15.13","14.75","14.82","15.04","27.7","14.4","153800.0","5175090","1.7784E9","0.18","23.714","27.259","120000000","Wed Aug 22 15:04:03 +0800 2018","1513771212352","0.15","1.01%","0.28%","16.54","13.54","CNY","2284498.0","4.8441","2.53%","100","54040895","8.008860639E8","3.06","6.8693","4868",
"2018-08-22 23:56:22","http://xueqiu.com/v4/stock/quote.json?code=SZ300370","SZ300370","安控科技","3.25","-1.81%","-0.06","3.29","3.31","3.24","3.25","3.31","4.71","3.13","3002739.0","10258766","3.114944378E9","-0.02","29.633","29.317","958444424","Wed Aug 22 15:04:03 +0800 2018","1526025623411","0.02","0.62%","0.45%","3.64","2.98","CNY","9821011.14","1.4439","2.11%","100","668741953","2.17341134725E9","2.25","1.7474","6005",
"2018-08-22 23:56:21","http://xueqiu.com/v4/stock/quote.json?code=SZ300369","SZ300369","绿盟科技","9.00","-0.55%","-0.05","9.05","9.12","8.95","9.0","9.05","15.2","8.61","3637400.0","9771001","7.208219043E9","-0.04","40.518","47.308","800913227","Wed Aug 22 15:04:03 +0800 2018","1513771212345","0.06","0.67%","0.61%","9.96","8.15","CNY","3.28797428E7","3.537","1.88%","100","599356992","5.394212928E9","2.54","5.5985","26065",
"2018-08-22 23:56:19","http://xueqiu.com/v4/stock/quote.json?code=SZ300368","SZ300368","汇金股份","6.33","0.8%","0.05","6.23","6.52","6.13","6.33","6.28","14.15","5.27","1.1856757E7","14342384","3.40763950275E9","0.02","","","538331675","Wed Aug 22 15:04:03 +0800 2018","1493007261424","0.02","0.32%","4.52%","6.91","5.65","CNY","7.48948156E7","1.6506","6.21%","100","262193341","1.65968384853E9","3.83","3.8171","15469",
"2018-08-22 23:56:18","http://xueqiu.com/v4/stock/quote.json?code=SZ300367","SZ300367","东方网力","9.16","-6.53%","-0.64","9.78","9.81","9.11","9.16","9.8","20.55","9.11","1.36255E7","4588634","7.82762301252E9","0.07","19.772","20.347","854543997","Wed Aug 22 15:04:03 +0800 2018","1499565604557","0.05","0.55%","2.45%","10.78","8.82","CNY","1.280451358E8","4.2962","7.14%","100","556997739","5.10209928924E9","2.13","4.0577","29827",
"2018-08-22 23:56:16","http://xueqiu.com/v4/stock/quote.json?code=SZ300366","SZ300366","创意信息","8.65","-2.92%","-0.26","8.8","8.84","8.61","8.65","8.91","15.44","7.8","5767625.0","4834901","4.5462336975E9","0.04","27.206","26.328","525576150","Wed Aug 22 15:04:03 +0800 2018","1493007261419","0.06","0.69%","2.08%","9.8","8.02","CNY","5.024666644E7","5.6691","2.58%","100","276774387","2.39409844755E9","1.53","2.711","9991",
"2018-08-22 23:56:14","http://xueqiu.com/v4/stock/quote.json?code=SZ300365","SZ300365","恒华科技","21.60","-2.7%","-0.60","21.75","21.99","21.31","21.6","22.2","23.38","14.0","2538625.0","2999000","8.6867131536E9","0.18","40.007","45.188","402162646","Wed Aug 22 15:04:03 +0800 2018","1513771212330","0.2","0.93%","1.16%","24.42","19.98","CNY","5.484971424E7","3.948","3.06%","100","218575512","4.7212310592E9","5.47","8.4406","11552",
"2018-08-22 23:56:13","http://xueqiu.com/v4/stock/quote.json?code=SZ300364","SZ300364","中文在线","6.22","-0.48%","-0.03","6.22","6.4","6.19","6.22","6.25","17.51","6.05","5106098.0","3015918","4.8246928087E9","-0.04","87.199","62.232","775674085","Wed Aug 22 15:04:03 +0800 2018","1493007261414","0.01","0.16%","0.95%","6.88","5.63","CNY","3.198347711E7","3.7073","3.36%","100","536454885","3.3367493847E9","1.68","6.3889","28479",
"2018-08-22 23:56:12","http://xueqiu.com/v4/stock/quote.json?code=SZ300363","SZ300363","博腾股份","8.52","-2.63%","-0.23","8.76","8.8","8.51","8.52","8.75","16.63","8.51","1585610.0","6017649","4.63877681796E9","0.05","63.45","43.172","544457373","Wed Aug 22 15:04:03 +0800 2018","1525485606532","0.03","0.35%","0.52%","9.63","7.88","CNY","1.37292929E7","5.2451","3.31%","100","307492201","2.61983355252E9","1.62","4.4641","19470",
"2018-08-22 23:56:11","http://xueqiu.com/v4/stock/quote.json?code=SZ300362","SZ300362","天翔环境","9.66","0.0%","0.00","10.08","10.09","9.56","9.66","9.66","17.48","9.54","0.0","1946336","4.2214121754E9","0.01","63.589","64.621","436999190","Wed Aug 22 15:04:03 +0800 2018","1524012606911","0.02","0.21%","%","10.63","8.69","CNY","0.0","4.1548","5.49%","100","227415763","2.19683627058E9","2.33","4.5356","8485",
"2018-08-22 23:56:09","http://xueqiu.com/v4/stock/quote.json?code=SZ300361","SZ300361","奥赛康","0.00","0.0%","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","1.27","","","210000000","Tue Sep 30 15:03:00 +0800 2014","1493004625448","0.0","0.0%","%","0.0","0.0","CNY","0.0","3.749","%","100","","0.0","0.0","","496",
"2018-08-22 23:56:03","http://xueqiu.com/v4/stock/quote.json?code=SZ300360","SZ300360","炬华科技","7.76","0.26%","0.02","7.7","7.83","7.63","7.76","7.74","16.91","7.02","3449146.0","6582625","3.178644604E9","0.09","21.64","20.207","409619150","Wed Aug 22 15:04:03 +0800 2018","1526025623382","0.08","1.03%","1.25%","8.51","6.97","CNY","2.662705887E7","5.101","2.58%","100","275029405","2.1342281828E9","1.52","3.4204","5621",
"2018-08-22 23:56:02","http://xueqiu.com/v4/stock/quote.json?code=SZ300359","SZ300359","全通教育","7.09","-0.56%","-0.04","7.1","7.28","7.06","7.09","7.13","13.96","6.36","7997100.0","6465295","4.49344686193E9","0.01","57.183","67.783","633772477","Wed Aug 22 15:04:03 +0800 2018","1531483216586","0.02","0.28%","2.03%","7.84","6.42","CNY","5.7367333E7","3.2742","3.09%","100","394783496","2.79901498664E9","2.17","4.601","35742",
"2018-08-22 23:56:00","http://xueqiu.com/v4/stock/quote.json?code=SZ300358","SZ300358","楚天科技","9.17","-3.37%","-0.32","9.45","9.52","9.14","9.17","9.49","16.35","8.97","6140458.0","2759655","4.34335116047E9","0.05","27.381","27.079","473647891","Wed Aug 22 15:04:03 +0800 2018","1531483216582","0.06","0.65%","3.42%","10.44","8.54","CNY","5.725313706E7","4.879","4.00%","100","179505999","1.64607001083E9","1.88","3.1597","12490",
"2018-08-22 23:55:58","http://xueqiu.com/v4/stock/quote.json?code=SZ300357","SZ300357","我武生物","43.13","2.33%","0.98","42.28","44.15","42.02","43.13","42.15","46.99","22.26","4137593.0","2698377","1.25456544E10","0.36","59.37","67.412","290880000","Wed Aug 22 15:04:03 +0800 2018","1510214422238","0.4","0.93%","1.63%","46.37","37.94","CNY","1.7932921497E8","2.89","5.05%","100","253988653","1.095453060389E10","14.92","28.5678","32802",
"2018-08-22 23:55:57","http://xueqiu.com/v4/stock/quote.json?code=SZ300356","SZ300356","光一科技","5.33","0.57%","0.03","5.3","5.53","5.26","5.33","5.3","10.87","4.75","6283150.0","4598784","2.2111484746E9","-0.05","","","414849620","Wed Aug 22 15:04:03 +0800 2018","1510214422235","0.03","0.56%","1.70%","5.83","4.77","CNY","3.38974295E7","2.4467","5.09%","100","368623571","1.96476363343E9","2.18","4.4056","8797",
"2018-08-22 23:55:55","http://xueqiu.com/v4/stock/quote.json?code=SZ300355","SZ300355","蒙草生态","5.13","-1.54%","-0.08","5.18","5.25","5.11","5.13","5.21","14.97","4.98","1.2960419E7","42587549","8.22976187553E9","0.01","9.687","9.751","1604242081","Wed Aug 22 15:04:03 +0800 2018","1531483216572","0.09","1.75%","1.10%","5.73","4.69","CNY","6.693309828E7","2.2561","2.69%","100","1180904532","6.05804024916E9","2.27","1.429","43300",
"2018-08-22 23:55:54","http://xueqiu.com/v4/stock/quote.json?code=SZ300354","SZ300354","东华测试","9.11","-2.15%","-0.20","9.25","9.31","9.07","9.11","9.31","18.47","9.01","879631.0","3167141","1.26009703111E9","-0.03","266.224","275.833","138320201","Wed Aug 22 15:04:03 +0800 2018","1508515232418","0.01","0.11%","1.17%","10.24","8.38","CNY","8101378.03","2.485","2.58%","100","75465874","6.8749411214E8","3.67","10.0677","7245",
"2018-08-22 23:55:53","http://xueqiu.com/v4/stock/quote.json?code=SZ300353","SZ300353","东土科技","11.93","-3.09%","-0.38","12.26","12.48","11.91","11.93","12.31","19.71","10.56","1.0914169E7","19439403","6.1670722488E9","0.02","47.648","48.71","516938160","Wed Aug 22 15:04:03 +0800 2018","1493007261387","0.05","0.42%","3.11%","13.54","11.08","CNY","1.3341609096E8","4.3122","4.63%","100","351093344","4.18854359392E9","2.77","7.1297","24693",
"2018-08-22 23:55:51","http://xueqiu.com/v4/stock/quote.json?code=SZ300352","SZ300352","北信源","3.97","-2.22%","-0.09","4.04","4.07","3.96","3.97","4.06","6.55","3.38","1.39139E7","14052919","5.75580162539E9","0.0","62.662","62.938","1449824087","Wed Aug 22 15:04:03 +0800 2018","1525759869451","0.01","0.25%","1.33%","4.47","3.65","CNY","5.578664562E7","1.5271","2.71%","100","1043822385","4.14397486845E9","2.6","10.6777","15317",
"2018-08-22 23:55:49","http://xueqiu.com/v4/stock/quote.json?code=SZ300351","SZ300351","永贵电器","10.13","-2.13%","-0.22","10.34","10.36","10.1","10.13","10.35","19.39","9.98","2160100.0","","3.89606295356E9","0.13","18.906","21.496","384606412","Wed Aug 22 15:04:03 +0800 2018","1510209109068","0.08","0.79%","0.90%","11.39","9.32","CNY","2.1970017E7","7.4692","2.51%","100","239439900","2.425526187E9","1.36","2.905","16938",
"2018-08-22 23:55:48","http://xueqiu.com/v4/stock/quote.json?code=SZ300350","SZ300350","华鹏飞","5.30","-3.46%","-0.19","5.48","5.52","5.28","5.3","5.49","13.08","5.28","4657519.0","8644104","2.8122822105E9","0.03","60.82","47.565","530619285","Wed Aug 22 15:04:03 +0800 2018","1525517656808","0.01","0.19%","1.85%","6.04","4.94","CNY","2.506870102E7","3.5751","4.37%","100","251387139","1.3323518367E9","1.48","2.9459","13689",
"2018-08-22 23:55:46","http://xueqiu.com/v4/stock/quote.json?code=SZ300349","SZ300349","金卡智能","19.12","-3.29%","-0.65","19.77","19.78","19.06","19.12","19.77","24.99","16.45","2212640.0","4748941","8.21040051736E9","0.49","17.805","23.583","429414253","Wed Aug 22 15:04:03 +0800 2018","1533120879386","0.2","1.05%","0.66%","21.75","17.79","CNY","4.2662151E7","7.3971","3.64%","100","336159156","6.42736306272E9","2.58","4.1914","16372",
